country,country_id,unit_id,year,ets_coverage,treat_post,ets_country,emissions,gdp,log_gdp,log_gdp_2,n_na_years_within_unit,min_year_country_treat,max_year_country_treat,log_emissions
Austria,1,Austria_Unregulated,2019,Unregulated,0,1,3727.004219492151,414222000000,26.74966789893484,715.5447327033052,0,1990,2021,8.223360031620327
Austria,1,Austria_Regulated,2020,Regulated,1,1,7626.206877666415,387489000000,26.68295329824012,711.9799967160632,0,1990,2021,8.939345867989026
Austria,1,Austria_Unregulated,2020,Unregulated,0,1,3028.0444760525147,387489000000,26.68295329824012,711.9799967160632,0,1990,2021,8.015672302709875
Austria,1,Austria_Regulated,2021,Regulated,1,1,7792.643066387532,405146000000,26.727513332917823,714.3599689613,0,1990,2021,8.960935370970878
Austria,1,Austria_Unregulated,2021,Unregulated,0,1,3345.630572332303,405146000000,26.727513332917823,714.3599689613,0,1990,2021,8.115410466704205
Belgium,2,Belgium_Regulated,1990,Regulated,0,0,243034.8568547709,293456000000,26.404993550155087,697.2236843837318,0,1990,2021,12.400960155882395
Belgium,2,Belgium_Unregulated,1990,Unregulated,0,0,122995.2725493181,293456000000,26.404993550155087,697.2236843837318,0,1990,2021,11.719901199057539
Belgium,2,Belgium_Regulated,1991,Regulated,0,0,243565.91220473518,298835000000,26.423157418552776,698.1832479656206,0,1990,2021,12.403142871548178
Belgium,2,Belgium_Unregulated,1991,Unregulated,0,0,128108.78032684964,298835000000,26.423157418552776,698.1832479656206,0,1990,2021,11.760635028290364
Belgium,2,Belgium_Regulated,1992,Regulated,0,0,234698.186557276,303410000000,26.438350863106738,698.9863963607368,0,1990,2021,12.366055655167917
Belgium,2,Belgium_Unregulated,1992,Unregulated,0,0,127904.15172486079,303410000000,26.438350863106738,698.9863963607368,0,1990,2021,11.759036447750502
Belgium,2,Belgium_Regulated,1993,Regulated,0,0,217399.4442680261,300491000000,26.428683640389966,698.4753189638162,0,1990,2021,12.28949169740115
Belgium,2,Belgium_Unregulated,1993,Unregulated,0,0,124597.7262834174,300491000000,26.428683640389966,698.4753189638162,0,1990,2021,11.732845637042324
Belgium,2,Belgium_Regulated,1994,Regulated,0,0,194718.53987849454,310188000000,26.46044440222104,700.1551179630308,0,1990,2021,12.17931040962347
Belgium,2,Belgium_Unregulated,1994,Unregulated,0,0,106355.36744459308,310188000000,26.46044440222104,700.1551179630308,0,1990,2021,11.574541288979594
Belgium,2,Belgium_Regulated,1995,Regulated,0,0,186585.303455185,317585000000,26.484011335984913,701.4028564445774,0,1990,2021,12.136643804675163
Belgium,2,Belgium_Unregulated,1995,Unregulated,0,0,81207.14785738032,317585000000,26.484011335984913,701.4028564445774,0,1990,2021,11.3047585500758
Belgium,2,Belgium_Regulated,1996,Regulated,0,0,180113.0510689814,321782000000,26.497140134576675,702.098435311394,0,1990,2021,12.10133999421861
Belgium,2,Belgium_Unregulated,1996,Unregulated,0,0,78539.96987564657,321782000000,26.497140134576675,702.098435311394,0,1990,2021,11.271362944577643
Belgium,2,Belgium_Regulated,1997,Regulated,0,0,167333.59767581482,333989000000,26.534373895249036,704.0729980128735,0,1990,2021,12.027744689740453
Belgium,2,Belgium_Unregulated,1997,Unregulated,0,0,70761.87964623318,333989000000,26.534373895249036,704.0729980128735,0,1990,2021,11.167075711604253
Belgium,2,Belgium_Regulated,1998,Regulated,0,0,151480.1201692564,340541000000,26.553801366447196,705.104367008733,0,1990,2021,11.928209675316555
Belgium,2,Belgium_Unregulated,1998,Unregulated,0,0,73002.49229032431,340541000000,26.553801366447196,705.104367008733,0,1990,2021,11.198248860511086
